alert_id,complaint_id,created_at,status,severity,policy_version
ALT-009024,CMP-009024,2026-03-19T00:43:59+00:00,PENDING,HIGH,POLICY-v1
ALT-009025,CMP-009025,2026-04-20T04:19:49+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009026,CMP-009026,2026-06-05T21:04:19+00:00,PENDING,LOW,POLICY-v1
ALT-009027,CMP-009027,2026-03-20T00:24:28+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009028,CMP-009028,2026-05-04T14:03:25+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009029,CMP-009029,2026-05-29T06:52:43+00:00,ACTIONED,LOW,POLICY-v1
ALT-009030,CMP-009030,2026-03-27T19:58:39+00:00,ACTIONED,LOW,POLICY-v1
ALT-009031,CMP-009031,2026-01-04T20:48:01+00:00,EXPIRED,LOW,POLICY-v1
ALT-009032,CMP-009032,2026-01-23T22:37:32+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009033,CMP-009033,2026-06-17T18:59:49+00:00,ACTIONED,LOW,POLICY-v1
ALT-009034,CMP-009034,2026-05-22T18:15:55+00:00,EXPIRED,LOW,POLICY-v1
ALT-009035,CMP-009035,2026-06-17T18:39:16+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009036,CMP-009036,2026-05-21T05:20:31+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009037,CMP-009037,2026-01-29T22:44:16+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009038,CMP-009038,2026-02-20T02:24:15+00:00,ACTIONED,LOW,POLICY-v1
ALT-009039,CMP-009039,2026-04-16T01:40:09+00:00,EXPIRED,LOW,POLICY-v1
ALT-009040,CMP-009040,2026-02-26T19:42:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009041,CMP-009041,2026-06-07T02:31:16+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009042,CMP-009042,2026-04-14T16:05:14+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009043,CMP-009043,2026-05-27T04:14:59+00:00,PENDING,HIGH,POLICY-v1
ALT-009044,CMP-009044,2026-04-18T03:17:56+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009045,CMP-009045,2026-05-31T23:45:53+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009046,CMP-009046,2026-05-18T06:16:17+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009047,CMP-009047,2026-03-19T10:51:59+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009048,CMP-009048,2026-02-19T15:42:36+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009049,CMP-009049,2026-06-25T13:12:30+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009050,CMP-009050,2026-01-14T14:11:01+00:00,PENDING,LOW,POLICY-v1
ALT-009051,CMP-009051,2026-01-01T15:10:49+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009052,CMP-009052,2026-01-14T01:13:16+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009053,CMP-009053,2026-04-22T01:47:13+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009054,CMP-009054,2026-05-11T14:37:05+00:00,EXPIRED,LOW,POLICY-v1
ALT-009055,CMP-009055,2026-04-17T23:31:20+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009056,CMP-009056,2026-05-20T04:14:47+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009057,CMP-009057,2026-06-04T06:04:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009058,CMP-009058,2026-03-11T04:00:46+00:00,ACTIONED,LOW,POLICY-v1
ALT-009059,CMP-009059,2026-04-22T22:26:08+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009060,CMP-009060,2026-06-02T00:48:46+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009061,CMP-009061,2026-03-23T16:49:36+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009062,CMP-009062,2026-01-06T11:24:34+00:00,PENDING,HIGH,POLICY-v1
ALT-009063,CMP-009063,2026-05-02T13:46:36+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009064,CMP-009064,2026-03-22T14:46:28+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009065,CMP-009065,2026-06-15T23:37:32+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009066,CMP-009066,2026-02-21T23:54:48+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009067,CMP-009067,2026-01-04T17:06:34+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009068,CMP-009068,2026-03-30T13:06:20+00:00,ACTIONED,LOW,POLICY-v1
ALT-009069,CMP-009069,2026-03-08T20:59:16+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009070,CMP-009070,2026-03-11T21:54:48+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009071,CMP-009071,2026-04-30T03:31:00+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009072,CMP-009072,2026-04-03T04:27:39+00:00,ACTIONED,LOW,POLICY-v1
ALT-009073,CMP-009073,2026-05-12T11:05:51+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009074,CMP-009074,2026-06-29T06:04:58+00:00,ACTIONED,LOW,POLICY-v1
ALT-009075,CMP-009075,2026-03-17T21:43:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-009076,CMP-009076,2026-01-18T12:59:22+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009077,CMP-009077,2026-01-26T13:45:54+00:00,ACTIONED,LOW,POLICY-v1
ALT-009078,CMP-009078,2026-06-16T06:47:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009079,CMP-009079,2026-06-26T07:22:44+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009080,CMP-009080,2026-03-16T13:23:27+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009081,CMP-009081,2026-03-30T19:14:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009082,CMP-009082,2026-06-06T04:10:52+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009083,CMP-009083,2026-01-22T20:03:59+00:00,PENDING,HIGH,POLICY-v1
ALT-009084,CMP-009084,2026-05-29T13:08:22+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009085,CMP-009085,2026-01-20T15:30:26+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009086,CMP-009086,2026-05-03T00:29:13+00:00,ACTIONED,LOW,POLICY-v1
ALT-009087,CMP-009087,2026-01-26T22:17:48+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009088,CMP-009088,2026-03-26T01:51:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009089,CMP-009089,2026-01-25T07:26:38+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009090,CMP-009090,2026-04-19T09:17:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009091,CMP-009091,2026-04-21T16:56:33+00:00,EXPIRED,LOW,POLICY-v1
ALT-009092,CMP-009092,2026-02-20T21:28:32+00:00,PENDING,LOW,POLICY-v1
ALT-009093,CMP-009093,2026-04-13T08:35:42+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009094,CMP-009094,2026-01-07T14:17:42+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009095,CMP-009095,2026-04-12T10:17:12+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009096,CMP-009096,2026-04-21T17:10:40+00:00,PENDING,HIGH,POLICY-v1
ALT-009097,CMP-009097,2026-03-08T00:35:28+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009098,CMP-009098,2026-03-12T08:30:25+00:00,ACTIONED,LOW,POLICY-v1
ALT-009099,CMP-009099,2026-02-12T01:58:14+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009100,CMP-009100,2026-05-27T18:34:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009101,CMP-009101,2026-04-18T03:17:31+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009102,CMP-009102,2026-06-11T05:07:44+00:00,ACTIONED,LOW,POLICY-v1
ALT-009103,CMP-009103,2026-01-25T12:35:10+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009104,CMP-009104,2026-02-24T04:01:15+00:00,ACTIONED,LOW,POLICY-v1
ALT-009105,CMP-009105,2026-06-23T07:21:22+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009106,CMP-009106,2026-04-14T07:52:58+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009107,CMP-009107,2026-01-16T14:28:07+00:00,EXPIRED,LOW,POLICY-v1
ALT-009108,CMP-009108,2026-05-27T03:13:54+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009109,CMP-009109,2026-01-02T09:09:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009110,CMP-009110,2026-05-21T19:09:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009111,CMP-009111,2026-01-07T14:28:00+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009112,CMP-009112,2026-05-27T11:37:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-009113,CMP-009113,2026-05-08T23:24:30+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009114,CMP-009114,2026-04-16T06:59:57+00:00,ACTIONED,LOW,POLICY-v1
ALT-009115,CMP-009115,2026-05-23T16:47:36+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009116,CMP-009116,2026-05-09T07:18:24+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009117,CMP-009117,2026-06-07T10:47:00+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009118,CMP-009118,2026-03-05T05:28:57+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009119,CMP-009119,2026-03-16T14:50:54+00:00,EXPIRED,LOW,POLICY-v1
ALT-009120,CMP-009120,2026-01-25T22:44:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009121,CMP-009121,2026-03-05T09:22:30+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009122,CMP-009122,2026-02-19T05:26:45+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009123,CMP-009123,2026-03-01T15:29:30+00:00,ACTIONED,LOW,POLICY-v1
ALT-009124,CMP-009124,2026-03-01T14:54:58+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009125,CMP-009125,2026-02-02T07:36:55+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009126,CMP-009126,2026-01-20T23:31:09+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009127,CMP-009127,2026-06-16T19:03:03+00:00,ACTIONED,LOW,POLICY-v1
ALT-009128,CMP-009128,2026-02-19T11:26:00+00:00,EXPIRED,LOW,POLICY-v1
ALT-009129,CMP-009129,2026-03-07T09:48:40+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009130,CMP-009130,2026-05-17T06:41:44+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009131,CMP-009131,2026-06-16T15:27:49+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009132,CMP-009132,2026-02-15T15:54:46+00:00,EXPIRED,LOW,POLICY-v1
ALT-009133,CMP-009133,2026-05-30T07:33:51+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009134,CMP-009134,2026-06-03T21:14:10+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009135,CMP-009135,2026-01-19T01:48:49+00:00,EXPIRED,LOW,POLICY-v1
ALT-009136,CMP-009136,2026-04-03T03:48:04+00:00,EXPIRED,LOW,POLICY-v1
ALT-009137,CMP-009137,2026-01-06T14:22:55+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009138,CMP-009138,2026-05-05T03:48:33+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009139,CMP-009139,2026-02-18T12:12:44+00:00,ACTIONED,LOW,POLICY-v1
ALT-009140,CMP-009140,2026-01-20T15:54:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-009141,CMP-009141,2026-05-23T04:18:50+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009142,CMP-009142,2026-02-21T19:44:21+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009143,CMP-009143,2026-06-05T08:53:13+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009144,CMP-009144,2026-06-22T02:17:05+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009145,CMP-009145,2026-02-02T18:45:10+00:00,ACTIONED,LOW,POLICY-v1
ALT-009146,CMP-009146,2026-04-10T17:40:54+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009147,CMP-009147,2026-03-01T12:49:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009148,CMP-009148,2026-05-03T01:05:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009149,CMP-009149,2026-06-17T20:03:43+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009150,CMP-009150,2026-03-02T14:53:57+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009151,CMP-009151,2026-02-11T22:50:31+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009152,CMP-009152,2026-04-04T08:11:35+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009153,CMP-009153,2026-02-12T02:41:42+00:00,ACTIONED,LOW,POLICY-v1
ALT-009154,CMP-009154,2026-05-15T08:20:02+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009155,CMP-009155,2026-02-10T18:18:06+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009156,CMP-009156,2026-05-06T07:18:18+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009157,CMP-009157,2026-01-28T17:49:42+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009158,CMP-009158,2026-02-11T17:52:30+00:00,PENDING,HIGH,POLICY-v1
ALT-009159,CMP-009159,2026-03-06T03:46:03+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009160,CMP-009160,2026-01-24T07:51:50+00:00,PENDING,HIGH,POLICY-v1
ALT-009161,CMP-009161,2026-02-07T10:21:45+00:00,ACTIONED,LOW,POLICY-v1
ALT-009162,CMP-009162,2026-05-24T22:35:49+00:00,PENDING,LOW,POLICY-v1
ALT-009163,CMP-009163,2026-03-20T22:44:59+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009164,CMP-009164,2026-01-26T11:27:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009165,CMP-009165,2026-01-09T06:37:28+00:00,PENDING,HIGH,POLICY-v1
ALT-009166,CMP-009166,2026-01-17T14:25:09+00:00,ACTIONED,LOW,POLICY-v1
ALT-009167,CMP-009167,2026-05-29T15:51:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009168,CMP-009168,2026-03-02T23:59:19+00:00,ACTIONED,LOW,POLICY-v1
ALT-009169,CMP-009169,2026-01-18T03:27:13+00:00,ACTIONED,LOW,POLICY-v1
ALT-009170,CMP-009170,2026-04-05T09:06:46+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009171,CMP-009171,2026-04-13T21:06:12+00:00,PENDING,LOW,POLICY-v1
ALT-009172,CMP-009172,2026-02-15T17:52:38+00:00,ACTIONED,LOW,POLICY-v1
ALT-009173,CMP-009173,2026-01-04T12:51:37+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009174,CMP-009174,2026-02-18T00:39:09+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009175,CMP-009175,2026-06-10T20:51:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009176,CMP-009176,2026-05-26T03:04:14+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009177,CMP-009177,2026-03-17T08:46:57+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009178,CMP-009178,2026-02-13T23:03:35+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009179,CMP-009179,2026-06-22T14:57:48+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009180,CMP-009180,2026-02-21T13:01:55+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009181,CMP-009181,2026-04-30T14:38:51+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009182,CMP-009182,2026-03-04T14:45:18+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009183,CMP-009183,2026-06-20T08:19:28+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009184,CMP-009184,2026-06-11T11:02:07+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009185,CMP-009185,2026-06-15T18:25:37+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009186,CMP-009186,2026-03-05T09:58:44+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009187,CMP-009187,2026-04-06T12:34:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-009188,CMP-009188,2026-05-12T02:43:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009189,CMP-009189,2026-01-09T06:11:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009190,CMP-009190,2026-06-25T08:45:53+00:00,ACTIONED,LOW,POLICY-v1
ALT-009191,CMP-009191,2026-06-09T17:15:52+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009192,CMP-009192,2026-03-12T04:06:58+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009193,CMP-009193,2026-04-27T01:54:56+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009194,CMP-009194,2026-06-05T08:55:44+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009195,CMP-009195,2026-02-18T08:12:25+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009196,CMP-009196,2026-06-17T05:57:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-009197,CMP-009197,2026-06-08T01:39:07+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009198,CMP-009198,2026-06-14T20:55:36+00:00,PENDING,HIGH,POLICY-v1
ALT-009199,CMP-009199,2026-04-03T03:12:36+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009200,CMP-009200,2026-04-28T21:39:36+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009201,CMP-009201,2026-03-27T05:53:31+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009202,CMP-009202,2026-03-12T02:20:31+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009203,CMP-009203,2026-05-04T00:39:57+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009204,CMP-009204,2026-06-11T09:07:21+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009205,CMP-009205,2026-06-23T01:43:57+00:00,ACTIONED,LOW,POLICY-v1
ALT-009206,CMP-009206,2026-02-14T04:56:14+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009207,CMP-009207,2026-02-15T12:30:51+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009208,CMP-009208,2026-01-09T21:44:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009209,CMP-009209,2026-03-06T23:30:15+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009210,CMP-009210,2026-03-05T13:51:03+00:00,PENDING,HIGH,POLICY-v1
ALT-009211,CMP-009211,2026-01-27T15:20:58+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009212,CMP-009212,2026-04-12T23:20:57+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009213,CMP-009213,2026-02-23T15:35:00+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009214,CMP-009214,2026-02-20T12:58:28+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009215,CMP-009215,2026-06-15T06:48:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009216,CMP-009216,2026-03-07T20:16:59+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009217,CMP-009217,2026-04-06T09:25:36+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009218,CMP-009218,2026-02-16T21:49:47+00:00,ACTIONED,LOW,POLICY-v1
ALT-009219,CMP-009219,2026-02-28T23:54:48+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009220,CMP-009220,2026-02-03T12:54:23+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009221,CMP-009221,2026-03-02T01:22:09+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009222,CMP-009222,2026-02-17T11:27:38+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009223,CMP-009223,2026-03-21T14:16:11+00:00,ACTIONED,LOW,POLICY-v1
ALT-009224,CMP-009224,2026-06-01T20:41:50+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009225,CMP-009225,2026-02-05T09:49:59+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009226,CMP-009226,2026-03-20T00:28:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009227,CMP-009227,2026-03-11T14:34:05+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009228,CMP-009228,2026-02-14T15:44:18+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009229,CMP-009229,2026-04-05T11:16:47+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009230,CMP-009230,2026-01-29T06:03:08+00:00,PENDING,HIGH,POLICY-v1
ALT-009231,CMP-009231,2026-01-25T01:15:10+00:00,ACTIONED,LOW,POLICY-v1
ALT-009232,CMP-009232,2026-06-07T03:56:22+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009233,CMP-009233,2026-03-21T22:10:16+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009234,CMP-009234,2026-02-13T21:53:36+00:00,EXPIRED,LOW,POLICY-v1
ALT-009235,CMP-009235,2026-03-22T01:00:36+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009236,CMP-009236,2026-05-27T16:58:19+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009237,CMP-009237,2026-02-28T06:43:02+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009238,CMP-009238,2026-04-11T04:10:40+00:00,ACTIONED,LOW,POLICY-v1
ALT-009239,CMP-009239,2026-06-12T00:37:39+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009240,CMP-009240,2026-04-07T18:13:44+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009241,CMP-009241,2026-05-17T22:50:03+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009242,CMP-009242,2026-06-21T16:34:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009243,CMP-009243,2026-01-21T20:11:19+00:00,ACTIONED,LOW,POLICY-v1
ALT-009244,CMP-009244,2026-06-20T02:52:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009245,CMP-009245,2026-04-22T08:57:01+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009246,CMP-009246,2026-05-18T03:55:41+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009247,CMP-009247,2026-05-22T07:47:57+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009248,CMP-009248,2026-03-15T16:43:49+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009249,CMP-009249,2026-03-03T20:25:29+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009250,CMP-009250,2026-04-09T14:48:50+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009251,CMP-009251,2026-05-22T19:41:11+00:00,ACTIONED,LOW,POLICY-v1
ALT-009252,CMP-009252,2026-01-22T16:09:10+00:00,PENDING,LOW,POLICY-v1
ALT-009253,CMP-009253,2026-05-16T17:56:24+00:00,ACTIONED,LOW,POLICY-v1
ALT-009254,CMP-009254,2026-05-25T20:20:28+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009255,CMP-009255,2026-06-11T19:12:28+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009256,CMP-009256,2026-05-03T00:59:34+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009257,CMP-009257,2026-03-15T03:38:19+00:00,ACTIONED,LOW,POLICY-v1
ALT-009258,CMP-009258,2026-02-05T13:53:54+00:00,ACTIONED,LOW,POLICY-v1
ALT-009259,CMP-009259,2026-04-14T18:57:11+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009260,CMP-009260,2026-01-16T06:14:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009261,CMP-009261,2026-04-19T02:27:50+00:00,PENDING,HIGH,POLICY-v1
ALT-009262,CMP-009262,2026-01-12T09:47:05+00:00,PENDING,HIGH,POLICY-v1
ALT-009263,CMP-009263,2026-06-26T04:17:48+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009264,CMP-009264,2026-05-05T17:29:13+00:00,PENDING,LOW,POLICY-v1
ALT-009265,CMP-009265,2026-01-11T09:12:26+00:00,ACTIONED,LOW,POLICY-v1
ALT-009266,CMP-009266,2026-04-11T00:41:34+00:00,ACTIONED,LOW,POLICY-v1
ALT-009267,CMP-009267,2026-06-17T11:32:53+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009268,CMP-009268,2026-02-07T12:43:19+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009269,CMP-009269,2026-01-25T02:36:49+00:00,EXPIRED,LOW,POLICY-v1
ALT-009270,CMP-009270,2026-05-20T23:54:02+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009271,CMP-009271,2026-02-27T21:24:00+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009272,CMP-009272,2026-03-26T08:07:56+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009273,CMP-009273,2026-05-20T21:55:31+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009274,CMP-009274,2026-06-04T00:08:49+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009275,CMP-009275,2026-06-16T10:04:59+00:00,ACTIONED,LOW,POLICY-v1
ALT-009276,CMP-009276,2026-01-10T02:19:07+00:00,PENDING,HIGH,POLICY-v1
ALT-009277,CMP-009277,2026-05-30T12:33:51+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009278,CMP-009278,2026-05-05T05:59:23+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009279,CMP-009279,2026-03-05T22:11:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009280,CMP-009280,2026-05-18T05:20:59+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009281,CMP-009281,2026-04-03T00:55:24+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009282,CMP-009282,2026-02-15T13:42:34+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009283,CMP-009283,2026-06-11T17:08:30+00:00,PENDING,LOW,POLICY-v1
ALT-009284,CMP-009284,2026-03-15T18:08:50+00:00,PENDING,LOW,POLICY-v1
ALT-009285,CMP-009285,2026-05-04T08:46:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009286,CMP-009286,2026-01-07T05:42:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009287,CMP-009287,2026-05-04T00:44:56+00:00,PENDING,HIGH,POLICY-v1
ALT-009288,CMP-009288,2026-01-08T12:09:55+00:00,ACTIONED,LOW,POLICY-v1
ALT-009289,CMP-009289,2026-03-07T21:42:31+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009290,CMP-009290,2026-06-12T07:53:27+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009291,CMP-009291,2026-03-02T17:05:57+00:00,ACKNOWLEDGED,LOW,POLICY-v1
