transaction_id,complaint_id,timestamp,sender_entity_id,receiver_entity_id,amount,channel,behaviour_label
TX-0046090,CMP-009371,2026-06-17T17:27:52+00:00,ENT-008570,ENT-006404,70697.64,IMPS,SUSPICIOUS
TX-0046091,CMP-003041,2026-04-22T06:16:54+00:00,ENT-003091,ENT-011047,4398.48,AEPS,NORMAL
TX-0046092,CMP-004505,2026-06-04T15:21:16+00:00,ENT-011035,ENT-000902,16005.76,AEPS,SUSPICIOUS
TX-0046093,CMP-006493,2026-06-11T17:56:18+00:00,ENT-006590,ENT-004369,4243.37,UPI,NORMAL
TX-0046094,CMP-004884,2026-01-26T21:34:43+00:00,ENT-010820,ENT-007247,48402.45,UPI,NORMAL
TX-0046095,CMP-004206,2026-05-19T14:47:23+00:00,ENT-006363,ENT-008119,12644.66,IMPS,NORMAL
TX-0046096,CMP-009098,2026-03-10T02:30:25+00:00,ENT-003441,ENT-002328,7756.13,CASH,SUSPICIOUS
TX-0046097,CMP-004534,2026-02-07T12:58:02+00:00,ENT-005036,ENT-004277,12011.88,AEPS,NORMAL
TX-0046098,CMP-003573,2026-04-01T07:17:40+00:00,ENT-001044,ENT-010700,13350.39,IMPS,SUSPICIOUS
TX-0046099,CMP-009451,2026-01-23T18:46:10+00:00,ENT-005281,ENT-009869,83046.6,UPI,NORMAL
TX-0046100,CMP-000949,2026-03-07T03:55:10+00:00,ENT-001582,ENT-007804,4525.16,IMPS,SUSPICIOUS
TX-0046101,CMP-005810,2026-06-21T18:27:27+00:00,ENT-001443,ENT-002775,3275.26,UPI,NORMAL
TX-0046102,CMP-008074,2026-04-20T21:34:01+00:00,ENT-002861,ENT-010712,23840.53,CARD,NORMAL
TX-0046103,CMP-002609,2026-04-01T12:51:37+00:00,ENT-002604,ENT-000525,2905.56,UPI,NORMAL
TX-0046104,CMP-000548,2026-02-03T06:55:25+00:00,ENT-009566,ENT-004947,4818.75,UPI,SUSPICIOUS
TX-0046105,CMP-007927,2026-01-03T01:17:19+00:00,ENT-002419,ENT-010651,41234.2,CASH,NORMAL
TX-0046106,CMP-004070,2026-01-07T06:13:02+00:00,ENT-000835,ENT-006686,8505.59,IMPS,NORMAL
TX-0046107,CMP-003696,2026-03-06T16:16:37+00:00,ENT-008759,ENT-002741,743.69,AEPS,NORMAL
TX-0046108,CMP-002524,2026-02-13T07:14:13+00:00,ENT-006773,ENT-002290,3184.99,UPI,NORMAL
TX-0046109,CMP-001250,2026-05-10T20:59:41+00:00,ENT-005196,ENT-001507,6197.25,NEFT,NORMAL
TX-0046110,CMP-001037,2026-03-14T06:53:16+00:00,ENT-001916,ENT-001401,6344.5,UPI,SUSPICIOUS
TX-0046111,CMP-003350,2026-05-20T21:56:38+00:00,ENT-006008,ENT-004697,15269.29,IMPS,NORMAL
TX-0046112,CMP-006778,2026-04-07T11:38:11+00:00,ENT-008648,ENT-008090,2458.23,AEPS,SUSPICIOUS
TX-0046113,CMP-000849,2026-03-24T06:13:22+00:00,ENT-001048,ENT-005496,3559.48,UPI,NORMAL
TX-0046114,CMP-003433,2026-02-20T02:16:34+00:00,ENT-002753,ENT-010975,1760.22,UPI,NORMAL
TX-0046115,CMP-007566,2026-03-04T01:37:02+00:00,ENT-005597,ENT-008436,23451.79,UPI,SUSPICIOUS
TX-0046116,CMP-004139,2026-06-03T09:46:19+00:00,ENT-006453,ENT-003924,1599.28,UPI,NORMAL
TX-0046117,CMP-008087,2026-02-21T05:09:21+00:00,ENT-006030,ENT-007644,1516.85,UPI,SUSPICIOUS
TX-0046118,CMP-006534,2026-04-01T21:28:54+00:00,ENT-001776,ENT-008235,4724.4,UPI,NORMAL
TX-0046119,CMP-007028,2026-04-20T11:10:36+00:00,ENT-009600,ENT-003070,8145.54,IMPS,NORMAL
TX-0046120,CMP-000508,2026-01-21T22:22:26+00:00,ENT-001983,ENT-009141,6712.01,CARD,SUSPICIOUS
TX-0046121,CMP-003511,2026-05-11T05:30:45+00:00,ENT-000909,ENT-007882,98502.88,AEPS,NORMAL
TX-0046122,CMP-008922,2026-05-22T21:32:36+00:00,ENT-011511,ENT-004509,2663.49,UPI,NORMAL
TX-0046123,CMP-008070,2026-06-18T11:42:20+00:00,ENT-008611,ENT-005415,23573.03,AEPS,NORMAL
TX-0046124,CMP-003733,2026-01-19T18:49:32+00:00,ENT-007317,ENT-007937,25114.23,IMPS,NORMAL
TX-0046125,CMP-006735,2026-04-15T15:17:09+00:00,ENT-010929,ENT-002673,4296.78,UPI,SUSPICIOUS
TX-0046126,CMP-001522,2026-01-29T02:21:15+00:00,ENT-001670,ENT-009748,23845.99,IMPS,NORMAL
TX-0046127,CMP-008083,2026-04-23T19:22:31+00:00,ENT-005864,ENT-000050,11356.8,AEPS,NORMAL
TX-0046128,CMP-008023,2026-05-26T06:03:56+00:00,ENT-005553,ENT-011300,10825.15,AEPS,NORMAL
TX-0046129,CMP-007088,2026-06-06T02:43:48+00:00,ENT-006266,ENT-004419,24996.62,NEFT,NORMAL
TX-0046130,CMP-004284,2026-04-10T06:47:06+00:00,ENT-005738,ENT-011548,31271.04,IMPS,SUSPICIOUS
TX-0046131,CMP-007814,2026-01-20T05:03:56+00:00,ENT-001022,ENT-001124,11085.55,IMPS,NORMAL
TX-0046132,CMP-001859,2026-06-27T19:26:37+00:00,ENT-010387,ENT-009435,2138.02,AEPS,SUSPICIOUS
TX-0046133,CMP-003571,2026-01-30T21:27:51+00:00,ENT-008724,ENT-005099,14772.12,UPI,NORMAL
TX-0046134,CMP-001054,2026-06-08T09:11:20+00:00,ENT-007536,ENT-010258,10472.89,NEFT,SUSPICIOUS
TX-0046135,CMP-006355,2026-01-18T02:22:17+00:00,ENT-000941,ENT-003083,37793.49,NEFT,NORMAL
TX-0046136,CMP-007525,2026-05-18T17:09:43+00:00,ENT-011711,ENT-003109,4928.59,CARD,NORMAL
TX-0046137,CMP-003467,2026-02-25T08:38:52+00:00,ENT-003599,ENT-005992,11757.87,AEPS,NORMAL
TX-0046138,CMP-009790,2026-05-19T04:58:31+00:00,ENT-008575,ENT-001229,7615.32,IMPS,SUSPICIOUS
TX-0046139,CMP-000778,2026-05-07T11:53:40+00:00,ENT-010038,ENT-007857,3516.77,IMPS,SUSPICIOUS
TX-0046140,CMP-009899,2026-03-15T22:05:21+00:00,ENT-001938,ENT-005999,12080.31,CARD,NORMAL
TX-0046141,CMP-007218,2026-01-06T06:11:30+00:00,ENT-010508,ENT-009230,6403.94,AEPS,SUSPICIOUS
TX-0046142,CMP-006449,2026-03-06T03:54:20+00:00,ENT-003455,ENT-011892,2416.63,AEPS,NORMAL
TX-0046143,CMP-005018,2026-04-15T23:35:07+00:00,ENT-005920,ENT-010431,5325.48,UPI,NORMAL
TX-0046144,CMP-004137,2026-05-18T20:22:56+00:00,ENT-004675,ENT-010814,12329.06,CARD,NORMAL
TX-0046145,CMP-002725,2026-05-13T18:51:30+00:00,ENT-007691,ENT-006213,2752.67,UPI,SUSPICIOUS
TX-0046146,CMP-007639,2026-01-09T07:12:35+00:00,ENT-008270,ENT-000832,3919.55,CARD,NORMAL
TX-0046147,CMP-007075,2026-02-04T22:02:04+00:00,ENT-005489,ENT-001002,27452.93,IMPS,NORMAL
TX-0046148,CMP-002589,2026-02-22T08:00:30+00:00,ENT-005038,ENT-004901,1390.6,IMPS,NORMAL
TX-0046149,CMP-002202,2026-01-07T19:33:13+00:00,ENT-004405,ENT-009134,36098.55,IMPS,NORMAL
TX-0046150,CMP-009562,2026-06-20T04:01:46+00:00,ENT-011184,ENT-011710,3681.38,CARD,NORMAL
TX-0046151,CMP-008705,2026-04-23T04:33:49+00:00,ENT-008820,ENT-007905,1318.15,CARD,NORMAL
TX-0046152,CMP-002661,2026-05-18T13:11:17+00:00,ENT-004635,ENT-005030,2708.13,NEFT,NORMAL
TX-0046153,CMP-004475,2026-05-18T09:24:54+00:00,ENT-000637,ENT-002701,1920.73,IMPS,NORMAL
TX-0046154,CMP-009407,2026-05-01T03:32:43+00:00,ENT-010128,ENT-005520,28054.71,UPI,NORMAL
TX-0046155,CMP-005354,2026-01-28T15:42:46+00:00,ENT-001826,ENT-011291,10440.56,NEFT,NORMAL
TX-0046156,CMP-007574,2026-01-18T20:32:54+00:00,ENT-006790,ENT-010137,55862.39,AEPS,NORMAL
TX-0046157,CMP-008938,2026-06-08T23:56:38+00:00,ENT-008697,ENT-011064,26885.49,IMPS,NORMAL
TX-0046158,CMP-002758,2026-04-13T22:48:39+00:00,ENT-011380,ENT-000952,15341.22,IMPS,NORMAL
TX-0046159,CMP-000643,2026-02-01T04:30:49+00:00,ENT-003370,ENT-002071,69303.29,CASH,NORMAL
TX-0046160,CMP-006792,2026-06-07T13:19:59+00:00,ENT-004911,ENT-010649,538.12,NEFT,NORMAL
TX-0046161,CMP-008750,2026-05-14T09:26:12+00:00,ENT-005822,ENT-006819,11535.29,AEPS,SUSPICIOUS
TX-0046162,CMP-005426,2026-01-04T18:39:56+00:00,ENT-003917,ENT-011324,4210.69,CARD,NORMAL
TX-0046163,CMP-005304,2026-06-01T09:25:22+00:00,ENT-000647,ENT-004015,29894.31,AEPS,NORMAL
TX-0046164,CMP-008441,2026-03-05T15:47:59+00:00,ENT-002863,ENT-000662,1993.97,AEPS,NORMAL
TX-0046165,CMP-002206,2026-06-05T11:54:41+00:00,ENT-003383,ENT-001927,7426.41,UPI,NORMAL
TX-0046166,CMP-007048,2026-05-17T16:05:44+00:00,ENT-004153,ENT-000470,3164.73,CARD,NORMAL
TX-0046167,CMP-003350,2026-05-19T09:56:38+00:00,ENT-002592,ENT-006957,9900.11,UPI,NORMAL
TX-0046168,CMP-000318,2026-05-09T19:21:27+00:00,ENT-006013,ENT-000726,10616.57,CASH,NORMAL
TX-0046169,CMP-008692,2026-03-26T12:14:07+00:00,ENT-009774,ENT-011220,8808.5,CASH,NORMAL
TX-0046170,CMP-008876,2026-03-03T17:21:12+00:00,ENT-004958,ENT-003756,7098.7,AEPS,NORMAL
TX-0046171,CMP-008936,2026-01-18T09:33:17+00:00,ENT-010681,ENT-009550,25508.59,UPI,NORMAL
TX-0046172,CMP-009148,2026-05-02T21:05:03+00:00,ENT-002936,ENT-002623,41166.46,UPI,SUSPICIOUS
TX-0046173,CMP-006323,2026-03-14T08:32:00+00:00,ENT-004226,ENT-005651,2866.47,UPI,NORMAL
TX-0046174,CMP-009525,2026-02-10T20:02:53+00:00,ENT-008968,ENT-002393,1528.82,AEPS,NORMAL
TX-0046175,CMP-006895,2026-01-04T01:29:15+00:00,ENT-003719,ENT-008221,12345.4,IMPS,SUSPICIOUS
TX-0046176,CMP-007170,2026-02-06T10:58:23+00:00,ENT-007523,ENT-007624,27629.07,UPI,NORMAL
TX-0046177,CMP-000332,2026-06-10T17:05:25+00:00,ENT-011249,ENT-003837,139991.84,AEPS,NORMAL
TX-0046178,CMP-004568,2026-04-02T22:23:03+00:00,ENT-010492,ENT-011928,11103.65,UPI,NORMAL
TX-0046179,CMP-006230,2026-02-18T02:36:36+00:00,ENT-011565,ENT-006822,27513.41,CASH,SUSPICIOUS
TX-0046180,CMP-007649,2026-02-06T02:55:10+00:00,ENT-009155,ENT-010243,6179.82,CARD,SUSPICIOUS
TX-0046181,CMP-004446,2026-05-02T06:41:39+00:00,ENT-007699,ENT-002307,1297.59,AEPS,NORMAL
TX-0046182,CMP-004523,2026-05-21T00:30:23+00:00,ENT-000676,ENT-006918,3715.6,AEPS,NORMAL
TX-0046183,CMP-005786,2026-02-12T22:47:02+00:00,ENT-007683,ENT-000451,3313.56,IMPS,NORMAL
TX-0046184,CMP-002275,2026-05-07T06:23:23+00:00,ENT-008359,ENT-004086,22114.63,CARD,NORMAL
TX-0046185,CMP-000378,2026-01-31T23:47:27+00:00,ENT-007753,ENT-006351,9643.24,CASH,NORMAL
TX-0046186,CMP-008287,2026-01-25T04:16:33+00:00,ENT-003670,ENT-010774,1184.3,UPI,SUSPICIOUS
TX-0046187,CMP-007671,2026-02-20T16:24:16+00:00,ENT-011618,ENT-002887,1198.58,AEPS,NORMAL
TX-0046188,CMP-007004,2026-04-10T22:28:09+00:00,ENT-007440,ENT-002456,4650.81,AEPS,SUSPICIOUS
TX-0046189,CMP-006800,2026-02-27T07:26:29+00:00,ENT-008794,ENT-011876,34715.53,CASH,NORMAL
TX-0046190,CMP-009891,2026-02-13T15:41:00+00:00,ENT-007373,ENT-004261,4652.75,CASH,NORMAL
TX-0046191,CMP-003221,2026-06-13T11:59:11+00:00,ENT-002190,ENT-007436,7263.1,IMPS,SUSPICIOUS
TX-0046192,CMP-000950,2026-05-30T07:22:37+00:00,ENT-003416,ENT-009525,5626.39,CASH,SUSPICIOUS
TX-0046193,CMP-008447,2026-02-26T05:17:15+00:00,ENT-002383,ENT-009300,2181.06,CARD,NORMAL
TX-0046194,CMP-002034,2026-05-18T10:21:41+00:00,ENT-002609,ENT-002912,11515.68,CARD,NORMAL
TX-0046195,CMP-003067,2026-06-26T22:43:28+00:00,ENT-000783,ENT-001056,10933.03,CARD,NORMAL
TX-0046196,CMP-005214,2026-06-11T09:48:43+00:00,ENT-002769,ENT-007804,37060.98,CARD,SUSPICIOUS
TX-0046197,CMP-004902,2026-05-03T23:25:36+00:00,ENT-011326,ENT-003787,65889.39,AEPS,SUSPICIOUS
TX-0046198,CMP-001841,2026-06-08T08:36:48+00:00,ENT-001112,ENT-003923,57861.27,UPI,SUSPICIOUS
TX-0046199,CMP-002213,2026-05-02T06:29:25+00:00,ENT-005291,ENT-001585,28405.72,CARD,NORMAL
TX-0046200,CMP-004376,2026-06-08T04:42:59+00:00,ENT-001051,ENT-008776,7060.61,IMPS,NORMAL
TX-0046201,CMP-004559,2026-01-02T08:31:31+00:00,ENT-000721,ENT-007252,28039.55,NEFT,SUSPICIOUS
TX-0046202,CMP-004085,2026-03-06T09:37:47+00:00,ENT-002935,ENT-001337,4607.16,CARD,NORMAL
TX-0046203,CMP-004626,2026-06-10T05:43:18+00:00,ENT-011129,ENT-002751,2647.89,NEFT,SUSPICIOUS
TX-0046204,CMP-002571,2026-06-22T00:08:13+00:00,ENT-002847,ENT-011477,36174.7,NEFT,NORMAL
TX-0046205,CMP-006763,2026-03-29T07:45:01+00:00,ENT-006298,ENT-004808,4113.05,IMPS,NORMAL
TX-0046206,CMP-007985,2026-05-04T04:55:12+00:00,ENT-005446,ENT-005204,23615.43,UPI,SUSPICIOUS
TX-0046207,CMP-003603,2026-03-06T13:09:00+00:00,ENT-003666,ENT-010538,36423.9,NEFT,NORMAL
TX-0046208,CMP-001690,2026-01-19T17:52:36+00:00,ENT-000046,ENT-005352,6569.14,CARD,SUSPICIOUS
TX-0046209,CMP-003282,2026-02-28T22:18:28+00:00,ENT-001364,ENT-001593,1175.91,UPI,NORMAL
TX-0046210,CMP-006019,2026-04-03T08:15:53+00:00,ENT-007477,ENT-010926,75242.65,NEFT,NORMAL
TX-0046211,CMP-008151,2026-05-16T21:45:21+00:00,ENT-003310,ENT-001841,16471.06,IMPS,NORMAL
TX-0046212,CMP-002128,2026-01-27T01:40:28+00:00,ENT-006155,ENT-000938,1984.95,CARD,SUSPICIOUS
TX-0046213,CMP-007492,2026-04-07T03:22:13+00:00,ENT-002759,ENT-008857,7839.34,IMPS,NORMAL
TX-0046214,CMP-004567,2026-05-06T16:19:35+00:00,ENT-005491,ENT-005556,2964.86,UPI,NORMAL
TX-0046215,CMP-008695,2026-01-03T16:29:31+00:00,ENT-004272,ENT-001762,3941.32,UPI,SUSPICIOUS
TX-0046216,CMP-008842,2026-04-04T06:56:22+00:00,ENT-005585,ENT-004576,13979.22,NEFT,SUSPICIOUS
TX-0046217,CMP-005942,2026-06-14T10:03:08+00:00,ENT-000561,ENT-006761,4239.84,AEPS,SUSPICIOUS
TX-0046218,CMP-001778,2026-03-13T23:50:14+00:00,ENT-001020,ENT-008999,554.87,IMPS,NORMAL
TX-0046219,CMP-001877,2026-03-03T18:28:37+00:00,ENT-011336,ENT-001122,15608.59,UPI,SUSPICIOUS
TX-0046220,CMP-000223,2026-01-01T11:11:31+00:00,ENT-009152,ENT-003731,5323.22,AEPS,SUSPICIOUS
TX-0046221,CMP-005583,2026-03-14T10:16:27+00:00,ENT-011251,ENT-000752,4814.25,CARD,NORMAL
TX-0046222,CMP-008705,2026-04-24T01:33:49+00:00,ENT-004032,ENT-009619,15213.08,CARD,NORMAL
TX-0046223,CMP-002190,2026-05-12T07:48:46+00:00,ENT-000527,ENT-001254,13250.34,UPI,NORMAL
TX-0046224,CMP-000017,2026-06-12T02:06:45+00:00,ENT-006525,ENT-002046,8354.87,UPI,NORMAL
TX-0046225,CMP-000687,2026-06-07T23:31:29+00:00,ENT-006051,ENT-009088,893.55,IMPS,NORMAL
TX-0046226,CMP-007236,2026-05-06T13:29:13+00:00,ENT-007815,ENT-008202,5493.99,UPI,SUSPICIOUS
TX-0046227,CMP-005759,2026-04-09T17:33:03+00:00,ENT-002857,ENT-006815,81065.84,AEPS,NORMAL
TX-0046228,CMP-005886,2026-02-23T06:00:37+00:00,ENT-001203,ENT-008152,10272.96,AEPS,NORMAL
TX-0046229,CMP-007573,2026-03-16T18:41:34+00:00,ENT-004905,ENT-009572,814.78,AEPS,NORMAL
TX-0046230,CMP-000808,2026-03-23T08:19:26+00:00,ENT-002735,ENT-003104,96513.89,UPI,NORMAL
TX-0046231,CMP-009180,2026-02-18T19:01:55+00:00,ENT-008482,ENT-002746,4319.53,IMPS,NORMAL
TX-0046232,CMP-002861,2026-05-26T08:09:20+00:00,ENT-003466,ENT-004489,16934.66,UPI,NORMAL
TX-0046233,CMP-002421,2026-06-02T07:30:46+00:00,ENT-010601,ENT-005493,3205.11,AEPS,NORMAL
TX-0046234,CMP-008167,2025-12-28T23:55:53+00:00,ENT-009851,ENT-001309,5047.1,UPI,NORMAL
TX-0046235,CMP-001889,2026-05-26T04:40:36+00:00,ENT-010371,ENT-010662,53325.83,IMPS,SUSPICIOUS
TX-0046236,CMP-008652,2026-04-19T21:29:58+00:00,ENT-000316,ENT-011730,3717.77,IMPS,NORMAL
TX-0046237,CMP-003591,2026-02-16T16:35:47+00:00,ENT-000615,ENT-005538,25231.4,IMPS,NORMAL
TX-0046238,CMP-004293,2026-02-08T23:09:37+00:00,ENT-006963,ENT-010202,3013.14,UPI,SUSPICIOUS
TX-0046239,CMP-004384,2026-05-29T00:30:02+00:00,ENT-004986,ENT-004337,13880.3,NEFT,SUSPICIOUS
TX-0046240,CMP-006740,2026-05-11T11:52:24+00:00,ENT-010908,ENT-009360,32498.1,UPI,NORMAL
TX-0046241,CMP-009372,2026-05-26T01:52:20+00:00,ENT-009811,ENT-002916,50340.68,CASH,NORMAL
TX-0046242,CMP-004394,2026-05-03T17:19:49+00:00,ENT-003774,ENT-009114,8182.19,CARD,NORMAL
TX-0046243,CMP-001485,2026-04-20T07:07:28+00:00,ENT-009792,ENT-006874,7799.15,AEPS,NORMAL
TX-0046244,CMP-009952,2026-03-21T11:59:16+00:00,ENT-008207,ENT-001102,3439.22,UPI,NORMAL
TX-0046245,CMP-009277,2026-05-26T22:33:51+00:00,ENT-008031,ENT-004365,4653.19,NEFT,SUSPICIOUS
TX-0046246,CMP-008143,2026-05-01T11:32:43+00:00,ENT-003300,ENT-007366,23331.65,UPI,NORMAL
TX-0046247,CMP-006132,2026-03-05T01:52:20+00:00,ENT-002417,ENT-005034,11439.95,UPI,NORMAL
TX-0046248,CMP-003265,2026-03-03T05:11:31+00:00,ENT-001395,ENT-004090,12385.21,NEFT,SUSPICIOUS
TX-0046249,CMP-005823,2026-06-13T11:25:06+00:00,ENT-011222,ENT-003379,15191.95,CASH,SUSPICIOUS
TX-0046250,CMP-006570,2026-03-08T19:55:01+00:00,ENT-004757,ENT-003755,4003.36,UPI,NORMAL
TX-0046251,CMP-000966,2026-06-13T08:29:14+00:00,ENT-010758,ENT-000856,2551.7,AEPS,SUSPICIOUS
TX-0046252,CMP-008037,2026-03-09T02:25:52+00:00,ENT-009978,ENT-006931,25375.37,CASH,SUSPICIOUS
TX-0046253,CMP-000829,2026-01-24T23:25:34+00:00,ENT-009863,ENT-003455,15292.91,CARD,NORMAL
TX-0046254,CMP-005577,2026-01-03T11:45:10+00:00,ENT-005428,ENT-008339,7508.75,NEFT,NORMAL
TX-0046255,CMP-009108,2026-05-26T10:13:54+00:00,ENT-011645,ENT-011302,22771.05,NEFT,NORMAL
TX-0046256,CMP-008014,2026-04-17T12:40:44+00:00,ENT-000522,ENT-003441,2979.38,IMPS,NORMAL
TX-0046257,CMP-007883,2026-02-03T23:00:44+00:00,ENT-009651,ENT-003839,157055.91,UPI,NORMAL
TX-0046258,CMP-001345,2026-01-02T00:32:51+00:00,ENT-005428,ENT-010978,64630.33,UPI,NORMAL
TX-0046259,CMP-000798,2026-05-01T18:01:23+00:00,ENT-005703,ENT-009756,12257.88,UPI,NORMAL
TX-0046260,CMP-004494,2026-06-10T02:10:19+00:00,ENT-008883,ENT-000699,10491.12,CASH,SUSPICIOUS
TX-0046261,CMP-007145,2026-04-26T18:13:53+00:00,ENT-003447,ENT-000521,12625.96,IMPS,NORMAL
TX-0046262,CMP-004721,2026-06-17T13:24:48+00:00,ENT-009854,ENT-000946,4851.32,CASH,NORMAL
TX-0046263,CMP-004209,2026-05-18T06:16:39+00:00,ENT-008480,ENT-011360,2661.56,UPI,NORMAL
TX-0046264,CMP-000975,2026-05-29T13:31:47+00:00,ENT-011563,ENT-011929,10710.85,AEPS,NORMAL
TX-0046265,CMP-003017,2026-01-25T22:51:15+00:00,ENT-003879,ENT-010815,2303.62,IMPS,NORMAL
TX-0046266,CMP-007371,2025-12-31T20:49:34+00:00,ENT-006142,ENT-009294,5606.04,AEPS,NORMAL
TX-0046267,CMP-007454,2026-05-16T18:23:29+00:00,ENT-011560,ENT-002878,1567.53,AEPS,NORMAL
TX-0046268,CMP-001251,2026-02-12T04:51:48+00:00,ENT-010114,ENT-004895,7980.84,CARD,SUSPICIOUS
TX-0046269,CMP-005100,2026-01-19T01:19:26+00:00,ENT-010869,ENT-006790,704.52,IMPS,NORMAL
TX-0046270,CMP-007803,2026-05-19T02:09:18+00:00,ENT-011324,ENT-004825,20195.34,IMPS,SUSPICIOUS
TX-0046271,CMP-006224,2026-03-07T08:14:48+00:00,ENT-011210,ENT-008151,1882.67,UPI,NORMAL
TX-0046272,CMP-008885,2026-05-17T12:02:44+00:00,ENT-011905,ENT-000957,3900.51,CASH,SUSPICIOUS
TX-0046273,CMP-004638,2026-06-13T17:43:15+00:00,ENT-005410,ENT-004414,1729.99,CARD,SUSPICIOUS
TX-0046274,CMP-002726,2026-05-26T10:47:52+00:00,ENT-001842,ENT-009376,6512.51,NEFT,SUSPICIOUS
TX-0046275,CMP-004825,2026-03-23T15:28:15+00:00,ENT-007029,ENT-010272,10422.51,UPI,SUSPICIOUS
TX-0046276,CMP-005255,2026-02-10T03:22:09+00:00,ENT-011013,ENT-010508,9551.79,CARD,SUSPICIOUS
TX-0046277,CMP-002015,2026-06-22T09:53:17+00:00,ENT-001280,ENT-006123,16553.24,UPI,NORMAL
TX-0046278,CMP-009879,2026-03-08T04:10:07+00:00,ENT-005394,ENT-005214,25636.51,AEPS,NORMAL
TX-0046279,CMP-009882,2026-02-08T14:00:41+00:00,ENT-011473,ENT-002189,9148.96,UPI,SUSPICIOUS
TX-0046280,CMP-004695,2026-06-18T13:16:36+00:00,ENT-011671,ENT-009491,55611.82,UPI,NORMAL
TX-0046281,CMP-008957,2026-05-05T21:28:43+00:00,ENT-009081,ENT-006310,20627.45,UPI,NORMAL
TX-0046282,CMP-003371,2026-02-10T10:07:59+00:00,ENT-011362,ENT-002929,13691.88,CARD,NORMAL
TX-0046283,CMP-009679,2026-06-01T08:05:23+00:00,ENT-005394,ENT-002385,5036.48,UPI,NORMAL
TX-0046284,CMP-002152,2026-03-01T09:57:25+00:00,ENT-007157,ENT-007520,2239.06,AEPS,NORMAL
TX-0046285,CMP-004638,2026-06-13T05:43:15+00:00,ENT-010045,ENT-000161,1710.78,AEPS,NORMAL
TX-0046286,CMP-005360,2026-03-08T17:01:24+00:00,ENT-004706,ENT-000378,11242.18,IMPS,SUSPICIOUS
TX-0046287,CMP-005144,2026-02-04T19:46:29+00:00,ENT-008430,ENT-010474,3402.4,IMPS,NORMAL
TX-0046288,CMP-006503,2026-06-23T03:57:34+00:00,ENT-006201,ENT-000894,3503.95,UPI,SUSPICIOUS
TX-0046289,CMP-003273,2026-01-15T10:46:01+00:00,ENT-008206,ENT-000615,4048.26,CARD,SUSPICIOUS
TX-0046290,CMP-006987,2026-05-21T21:25:38+00:00,ENT-002475,ENT-006737,8491.64,AEPS,NORMAL
TX-0046291,CMP-008949,2026-03-03T02:27:05+00:00,ENT-004534,ENT-006898,10827.14,CASH,NORMAL
TX-0046292,CMP-006741,2026-05-04T04:37:27+00:00,ENT-002344,ENT-009369,5883.77,UPI,SUSPICIOUS
TX-0046293,CMP-007171,2026-05-23T14:11:12+00:00,ENT-007029,ENT-008133,2542.09,IMPS,NORMAL
TX-0046294,CMP-004732,2026-02-10T11:59:27+00:00,ENT-009527,ENT-011687,6826.16,IMPS,NORMAL
TX-0046295,CMP-002673,2026-04-10T18:35:18+00:00,ENT-010621,ENT-001119,6699.62,CARD,NORMAL
TX-0046296,CMP-005928,2026-02-09T16:46:23+00:00,ENT-005398,ENT-006516,4131.92,UPI,NORMAL
TX-0046297,CMP-008780,2025-12-31T12:54:49+00:00,ENT-007382,ENT-001686,4819.34,CARD,SUSPICIOUS
TX-0046298,CMP-003376,2026-03-05T18:31:56+00:00,ENT-001655,ENT-002716,13812.43,AEPS,NORMAL
TX-0046299,CMP-003439,2026-01-28T02:01:16+00:00,ENT-010592,ENT-001840,8211.64,UPI,NORMAL
TX-0046300,CMP-003298,2026-05-16T12:20:01+00:00,ENT-002581,ENT-009215,9040.91,CARD,SUSPICIOUS
TX-0046301,CMP-003482,2026-04-23T06:11:40+00:00,ENT-005472,ENT-008006,7957.28,UPI,NORMAL
TX-0046302,CMP-009378,2026-01-07T20:43:20+00:00,ENT-000875,ENT-004915,17634.98,IMPS,NORMAL
TX-0046303,CMP-002159,2026-03-31T20:00:21+00:00,ENT-002300,ENT-003402,16836.86,UPI,NORMAL
TX-0046304,CMP-008492,2026-04-13T04:17:41+00:00,ENT-007227,ENT-000314,65789.22,UPI,SUSPICIOUS
TX-0046305,CMP-007881,2026-01-15T01:39:31+00:00,ENT-008703,ENT-005910,9291.66,CARD,SUSPICIOUS
TX-0046306,CMP-006555,2026-02-11T15:44:18+00:00,ENT-004921,ENT-002669,4961.07,AEPS,SUSPICIOUS
TX-0046307,CMP-009543,2026-03-17T15:31:23+00:00,ENT-003961,ENT-008944,15549.36,IMPS,NORMAL
TX-0046308,CMP-004400,2026-05-18T19:44:00+00:00,ENT-004775,ENT-002444,276.84,IMPS,NORMAL
TX-0046309,CMP-003022,2026-06-19T10:27:26+00:00,ENT-001044,ENT-011359,9268.78,UPI,NORMAL
TX-0046310,CMP-003360,2026-06-03T04:40:17+00:00,ENT-006070,ENT-010648,896.14,CARD,NORMAL
TX-0046311,CMP-004714,2026-04-05T07:29:59+00:00,ENT-008445,ENT-011218,24535.93,CARD,NORMAL
TX-0046312,CMP-003724,2026-06-20T05:55:38+00:00,ENT-008271,ENT-003365,5959.12,CASH,NORMAL
TX-0046313,CMP-003496,2026-04-13T05:47:02+00:00,ENT-001035,ENT-005794,8530.1,AEPS,NORMAL
TX-0046314,CMP-008531,2026-04-23T15:19:15+00:00,ENT-009530,ENT-010309,16087.64,CASH,NORMAL
TX-0046315,CMP-005541,2026-02-02T06:49:45+00:00,ENT-004906,ENT-002559,21011.29,CARD,NORMAL
